,xi,tau,source
0,0.4402204607915541,65.15129572392466,-7.629519482855035
1,-0.38308736140189176,48.38651107703316,3.042991443860928
2,-0.8095881586881165,84.24750147808072,-4.163191588381137
3,0.39750688092637554,64.02767671062827,5.784511524894836
4,0.21059262128577358,68.55339410442568,1.0516530633740655
5,-0.6000614960081708,68.67926380797189,5.4966009138891
6,-0.21145136074530135,79.33682748072486,7.089998778543616
7,-1.3291534364973356,67.15416556901324,9.116708431673057
8,-0.08713009120354223,60.351748212361784,-6.8846235487892695
9,0.6203708582676831,70.27083159959452,0.6387689986800502
10,-0.19018350762333452,64.45724794590436,5.479118335778173
11,-0.7199438548547435,83.0848533885793,13.917620224462281
12,-0.07428718126885663,73.996740979726,1.2096511841150839
13,-0.5420655139213405,85.87914993913112,-6.985815224666819
14,-0.5613236381031402,66.5721971691934,20.367210894609148
15,-0.45853202163388834,63.484919763830874,-10.892197473612836
16,-0.9062920315660955,53.29390962336835,8.30133806517177
17,-0.1711579121331559,65.95526976633755,-5.7289475980503575
18,-0.8988603307526974,42.9186889568743,2.0169285998036606
19,0.27576010316795685,72.9082147282475,-6.8489308969828695
20,-0.21582601729026551,82.1144031038002,-6.245929911919232
21,-0.3957797012075021,37.35187114962651,9.531128660684502
22,-0.7473407960809358,68.34635006127425,4.14340826774491
23,-0.23225260173232778,65.82731008503625,5.609377730107745
24,0.8885263162115673,53.59531567608818,-2.1347718035213785
25,-0.1368610971063861,62.03875769495421,9.675896836130617
26,-0.5927184319535326,74.2029734681816,-3.1899177869866207
27,0.2051110795090963,73.86022043166903,8.887493289086096
28,0.18974873538066436,51.740612065714444,5.27675467513672
29,0.34633475062004426,70.245455432158,8.804653817689589
30,0.18267787088709198,79.13913215001612,-21.263347917682353
31,0.618747708086548,74.78083982932756,-16.354021937227586
32,-0.36196088362238865,47.0695750520423,4.940341659743152
33,-0.7938366047647845,75.19771294678146,0.8498721404196736
34,-0.15551825034279254,72.12078337858124,-13.95988699667948
35,0.03803895461996729,59.30975691028543,-18.996059957531262
36,0.08306631627114353,69.23100934182281,13.993756927997726
37,0.7229355372171677,68.53971880588635,-3.010286602110948
38,0.8266736175687235,52.56407387371655,2.5602519758756186
39,-0.007436785904720268,77.56163337002522,-12.936602848830853
40,-0.0209427085633627,47.51376605213163,-8.251599357477906
41,-1.1435439207295846,60.306447192380006,2.4870785798453414
42,0.13380649867299135,58.19544715115536,8.67877905038492
43,0.37093408385890314,69.60189923127636,6.059955836717901
44,-0.826171521240159,75.31238313830448,10.614920237147121
45,0.8773414014677996,91.44175953145572,11.250694839842655
46,-0.3006789566210349,67.85879679105209,-10.534893086051184
47,0.6234509891591907,57.06897677177866,7.709487396904794
48,-0.518313603535206,60.21288988077978,-18.42962927533898
49,-0.044031160465360444,98.4667360531252,-14.470404184839609
50,-0.1810032684852081,57.887402468045615,-7.803023431143245
51,0.20159815893532174,84.47024008327827,7.174313011972262
52,0.7213581818383817,44.31217448237542,-14.467769757975509
53,-0.39623534384711623,91.95758597451263,7.465452691953992
54,0.5077527301074056,71.3960166601182,3.647128121401692
55,0.26700503572268974,66.87402359458981,-10.62537567322541
56,-0.08828188017100455,80.87747440892625,6.839737322686057
57,-0.11742463808663002,66.85368078693708,9.105474305118365
58,0.3395618136906137,67.80813301198963,18.801624261612233
59,0.1428542618477702,59.90256063109053,16.078673323978137
60,-0.28090975201037227,94.25353833807489,-1.7673385392946692
61,-0.8631881371093743,70.51273319334243,17.562067256139212
62,-0.2232680963428771,67.88581895700354,11.13531661645522
63,0.882417440302675,85.86256847559447,3.529455757263343
64,0.051102865966234,77.09614538629897,1.521998984933116
65,-0.08246501058187498,58.565775283532915,12.51484442824136
66,0.360462461242349,74.03139100658305,0.29794076961424404
67,-0.2575747984096791,72.93789056216117,-11.159776536119557
68,-0.467739101727563,58.30063696999066,-7.6853104045579155
69,0.26189194832320645,62.56423381551706,4.372598340763286
70,-0.2994135534057933,57.8173303714822,-14.460148227789446
71,0.7124034865230652,82.53343370480076,1.9848322743384896
72,-0.11799718722509223,68.69951169176981,-1.368087993373148
73,1.0114872958123382,63.82786201750146,-10.037664199418412
74,-0.5202821055654554,47.810763216048805,-9.331460077649963
75,-0.733870597131489,48.89113189683512,-12.501949004278757
76,-0.28754671827068634,88.76479676458757,-10.510944185116234
77,0.3637740457387166,69.67290112629573,-0.15687582887223056
78,-0.27692985285442956,71.68404273992421,12.777948759199218
79,-0.1680828438134499,86.84518738913138,-8.39072379117961
80,0.3717282484319839,87.90913841654293,-12.517704875158131
81,0.7989790842709412,93.51840244722734,-4.6538070945234615
82,-0.2304499263120695,65.15041071521964,-7.978521122351701
83,0.158330456243886,55.11226442079495,7.928972492187041
84,-0.24929018572147732,89.18381271212158,-4.004507940426761
85,-0.1268683436841389,85.47145093665051,5.564530690346679
86,0.05263719065785814,73.02021503632466,10.786369411215365
87,0.17954733817613636,66.49586553723005,-0.16853398418102364
88,0.1967348159223983,79.28357010667322,-3.82346189193641
89,-0.5459369662643504,71.99672573363276,-1.7454633246115816
90,0.7403607411012736,52.920203487064924,0.9587119024098534
91,0.05153327462084041,69.83985562523905,-10.865494669448184
92,0.06786263930330776,89.90680743455195,8.120387910849434
93,0.060435107236649986,72.00465042627184,8.742746248685426
94,-0.23241941644414468,93.61570663471093,-0.5919356096659742
95,-0.6138860814906681,74.5468689839897,-0.5739817758435861
96,-0.1361774968159785,65.76357701410859,-7.309411953632754
97,0.18870320404255747,80.17079229063611,-5.950186556906107
98,-0.1909989939744596,74.01666797123316,-2.5327879500054165
99,0.6524025944420971,63.4893272791354,-2.8881808371325417
100,-0.19325056198514218,84.05369072587605,7.3060055018060845
101,-0.3898135591732491,91.75126933344976,-2.858947117446964
102,-0.6787356243490122,80.54662987657605,-19.058567217506063
103,-0.30418222650869237,77.4292520926373,22.421767329306846
104,0.12185794882990995,71.19745752514858,-16.678004847458634
105,-0.4928984808808657,66.20520541106731,2.20416327941883
106,0.17914841985435084,67.3263655485366,-6.52294458355935
107,-0.8811537331026035,76.58844034593497,-4.910331499363389
108,-0.0812573463719062,66.94598250748388,12.118108817337927
