ID,TIME,feat1,feat2
0,75.16725023457205,0.6553772392325332,0.7474117110398567
0,75.66725023457205,0.662513168482494,0.8651485387243129
0,76.16725023457205,0.7868388863769064,0.7983972201664663
0,76.66725023457205,0.6635874926585273,0.9329643080141653
0,77.16725023457205,0.7244723304315097,0.7874262755467871
0,77.66725023457205,0.7832865761505458,0.847729748560739
0,78.16725023457205,0.6759393799494985,0.895465203618329
0,78.66725023457205,0.7195400161140705,0.8180096376941846
1,69.10084159157687,0.6811509970040339,0.872516720245729
1,69.60084159157687,0.7098513050523556,0.9100201641209388
1,70.10084159157687,0.6328142147118389,0.8386400338008735
1,70.60084159157687,0.723696463871457,0.8150929540319386
1,71.10084159157687,0.6761122435312168,0.9450622068431093
1,71.60084159157687,0.690186668787276,0.8499640418796658
1,72.10084159157687,0.6967096457429497,0.7722203052927814
1,72.60084159157687,0.7628694483531915,0.9298328432260632
2,59.738161752562064,0.6881351092542468,0.7996022793420597
2,60.238161752562064,0.6428439710725053,0.7452150010463843
2,60.738161752562064,0.7546638110117747,0.844984199240465
2,61.238161752562064,0.7059516754593723,0.7363446601737853
2,61.738161752562064,0.688531918524343,0.8145800092907286
2,62.238161752562064,0.6285084691734872,0.8400896010577836
2,62.738161752562064,0.6971998813273854,0.8581480570790204
2,63.238161752562064,0.6289786398287304,0.8846804571705248
3,81.58738900160735,0.784731581402357,0.8981010244550225
3,82.08738900160735,0.7667880253737724,0.8719581879878218
3,82.58738900160735,0.8398071428754617,0.8846611649319338
3,83.08738900160735,0.8769157636525062,0.8553763901572876
3,83.58738900160735,0.882980287955261,0.9347313239616799
3,84.08738900160735,0.7536230984691917,0.9852826369651505
3,84.58738900160735,0.7784677161137245,0.9247745370476542
3,85.08738900160735,0.7767889740740963,0.9395295129391079
4,61.514164945896326,0.21950842315812813,0.5568543518072148
4,62.014164945896326,0.24373954748178403,0.5353050593996664
4,62.514164945896326,0.21916773447468132,0.5404535906847283
4,63.014164945896326,0.25858079686861407,0.5877910350845311
4,63.514164945896326,0.24308996396882165,0.6701184158588425
4,64.01416494589633,0.22140800373599767,0.6954825114127978
4,64.51416494589633,0.31448484966188517,0.6605741947996826
4,65.01416494589633,0.25780190259738545,0.6390095340437957
5,70.40247634589377,0.5552214910215689,0.7642880588240543
5,70.90247634589377,0.34432720413491413,0.6645845546539901
5,71.40247634589377,0.44766440949294023,0.7118598861573504
5,71.90247634589377,0.46559422175308907,0.7557955931153932
5,72.40247634589377,0.42340937615160795,0.6590745558175716
5,72.90247634589377,0.4785143673981504,0.6950462292964682
5,73.40247634589377,0.4991844017561229,0.7790627816182099
5,73.90247634589377,0.425395835494508,0.7018245462097839
6,73.77074211468731,0.4104848312739343,0.7767432790546412
6,74.27074211468731,0.40017151880513246,0.8409374946454852
6,74.77074211468731,0.5279092917243512,0.7735211743812392
6,75.27074211468731,0.44092835683520437,0.7335868243142661
6,75.77074211468731,0.39650874578237333,0.7141635123368715
6,76.27074211468731,0.515240122645061,0.7996615307527303
6,76.77074211468731,0.4939770757069023,0.7122353977043064
6,77.27074211468731,0.4345992798537003,0.7539175046893031
7,67.16984100663585,0.30633903792529915,0.58112447083968
7,67.66984100663585,0.277724760319005,0.5897164094187378
7,68.16984100663585,0.3586262171873108,0.6792661771401902
7,68.66984100663585,0.3233215473868047,0.743201455705719
7,69.16984100663585,0.29387441139285847,0.7728569824773184
7,69.66984100663585,0.2969721267404927,0.7534525749944714
7,70.16984100663585,0.3555300000124391,0.6671037044027809
7,70.66984100663585,0.3612761703980241,0.6992008942176093
8,51.759860611611685,0.2420789718275573,0.579065384477605
8,52.259860611611685,0.1956252559531407,0.583305142951838
