,0,1
0,0.5701674528033197,0.5128077991056907
1,0.5882495593243613,0.5226869475731846
2,0.5953214219483587,0.5338760262720443
3,0.5999700527200859,0.5854218315707302
4,0.6448850278860647,0.5850245947455427
5,0.6738060723139234,0.6122952403205018
6,0.6290317946911229,0.6027782526972201
7,0.6212094915818899,0.6012975661125471
8,0.6399913000939896,0.652112657549264
9,0.6295197268967831,0.6689719882914822
10,0.27187454303802244,0.3434508931580805
11,0.2398981801269243,0.3777324315396825
12,0.2278559537685903,0.33921707936386686
13,0.21070394734176545,0.370202257347763
14,0.29877213608131975,0.38372304557182363
15,0.2639622709840227,0.3937628081057621
16,0.26275228234883674,0.41956659474139824
17,0.24020114798369938,0.40307918491056727
18,0.2501821065128723,0.3981698512344828
19,0.23736640394475475,0.38499614533148185
20,0.6812059495036722,0.7155272285497722
21,0.657170343476122,0.7514688425329339
22,0.6795381520680231,0.7155425192276349
23,0.706636074215952,0.7266369983878381
24,0.7041758475717141,0.7095282060637786
25,0.7348958045031971,0.7826214386883658
26,0.698173432772308,0.7143383170390712
27,0.712011632602001,0.7476605085510092
28,0.7432161689155896,0.7442161782362036
29,0.6585419944170311,0.824698113779136
30,0.7713781448268172,0.942199942854232
31,0.7528619705826948,0.9560757347603307
32,0.7508154927748188,0.942829823263406
33,0.7135642133338767,0.9368347309753599
34,0.7568144541105537,0.9613638471345902
35,0.7500283404678,0.969846037718643
36,0.7760146994726452,0.9344305432585742
37,0.7548945145208436,0.9755244469041758
38,0.7692312218377544,0.9662331732194996
39,0.7778313158202758,1.0126590198877432
40,0.24669237087315166,0.6387605571968157
41,0.2515775553441558,0.6041650982978092
42,0.22311482400652222,0.5867827492025373
43,0.24799957332872438,0.6039940858369176
44,0.22490088812194683,0.6102575171590747
45,0.27776961912141823,0.6085571670687853
46,0.244840937487149,0.6051699390284992
47,0.2564633882324152,0.6154752694072315
48,0.2450987855253022,0.6691899362234159
49,0.26912153221920787,0.6511801868396291
50,0.7288509960739159,0.8591466613301096
51,0.7037517700928944,0.8812629997501117
52,0.7281485873190626,0.9060579363667005
53,0.7571647856169972,0.9129990483458066
54,0.7530591150949246,0.9242107149343739
55,0.7088494112900823,0.9300603831666553
56,0.7338563371055371,0.9360631859923292
57,0.7481789512594761,0.9469987841973088
58,0.7684458845394448,0.9356063384116257
59,0.7528185717966117,0.9494093356880695
60,0.656215681322697,0.9579919600134699
61,0.6864950826184848,0.9328482961375218
62,0.6912264174995809,0.9468123762751147
63,0.6916084143866238,0.9702247758289144
64,0.6743020671403024,0.9579817791470606
65,0.7010555405906735,0.9548514501898179
66,0.6944079490200559,0.9548253517952283
67,0.6743846612075596,0.9619250348003471
68,0.6942359630893342,0.9603575257265188
69,0.7133750556756008,0.9807685009364389
70,0.5816392145819101,0.868388312328704
71,0.6307209108570209,0.9153094322471002
72,0.6502401495825468,0.9248346061921097
73,0.6441090912091193,0.9062386461159128
74,0.6241220861523585,0.9248642086435368
75,0.6270293906129052,0.9501810589439296
76,0.6527295251078202,0.9272299745503668
77,0.6521802372133622,0.9453321415947297
78,0.6699189798800802,0.9397216827932942
79,0.7203717299845557,0.941718271890588
80,0.24836156683047472,0.2512830324769671
81,0.2667781266499434,0.2748839829988051
82,0.2736153879846836,0.273873949322889
83,0.29269261930404583,0.2390909255812486
84,0.26564577070227113,0.27405126832158927
85,0.31404220770673436,0.25504859144485154
86,0.28800939740022263,0.275341783791271
87,0.2709424067941076,0.24190100858110447
88,0.273916011231809,0.2825806092817505
89,0.2161806171693746,0.2770656492771582
90,0.6353335191750606,0.9707723109480672
91,0.6347098358590351,0.9629903864364651
92,0.6085629192453018,0.9485117009835214
93,0.6292500745684586,0.9866556072974167
94,0.6360529014550814,0.9588083979352893
95,0.6304802524554709,0.9271845205982481
96,0.6107182469061618,0.9416361621808904
97,0.6446508966456935,0.9513388508971686
98,0.6635991362544216,0.9446461029097888
99,0.6590080730657404,0.9232168467389491
100,0.7764295545376413,0.9863709896140421
101,0.7270500289483358,0.9412408307718196
102,0.7014788859092556,0.9546538036754464
103,0.7595168458197953,1.0018647414974038
104,0.7217167593992934,0.9353536222423693
105,0.7296269883373581,0.954728052428597
106,0.7536588150027729,0.9730271006720205
107,0.761832996231537,0.960653697664731
108,0.7381233468547094,0.9982694773842876
109,0.7683180936960821,0.9766264627807766
110,0.3398106389258559,0.8183722507853882
111,0.35431494147625003,0.8150130766017212
112,0.37792977820699886,0.8325318889618083
113,0.33955025202115763,0.8466575465300665
114,0.37052619181708984,0.8162620691965987
115,0.3721039662466689,0.8153082624836853
116,0.3552319434422131,0.8850175488461257
117,0.35827690501459797,0.8230488898166531
118,0.3989884710649929,0.8496764388266299
119,0.39743544663386804,0.8617957374896329
120,0.2637377728154804,0.46657850163101133
121,0.28488786226253676,0.4890521820481185
122,0.2878197277178129,0.5016023798059633
123,0.27897874499409037,0.4781563193172928
124,0.29660489346396873,0.48626189732286734
125,0.28274886382235603,0.5416249649526769
126,0.306541177883044,0.5044910648093591
127,0.29831763807261,0.51177466899751
128,0.23790557464284467,0.5474852624545634
129,0.2905181396493195,0.5761721495314911
130,0.679243890121989,0.9535229106931716
131,0.677029607502809,0.9885386324103056
132,0.6799975693743447,0.9654109600113331
133,0.6941529021942237,1.0020649724957644
134,0.6909727048507813,0.9710080134234456
135,0.6995463311940067,0.9953103667658508
136,0.6739624745775381,0.9934543771825185
137,0.7125755738409941,1.0345150983792226
138,0.6735692263890067,1.0032213480402252
139,0.7417767485357093,1.001692281544577
140,0.22954408542322655,0.28538195734414995
141,0.2722957499251593,0.25048982614761833
142,0.23853136819613222,0.29380156400870433
143,0.2608176506568456,0.2820534609567357
144,0.2513452636911403,0.28192736952492636
145,0.26878864779694617,0.298137112845686
146,0.27934854450624286,0.29906197968077847
147,0.2793134623601581,0.31466718409833144
148,0.24142264787696577,0.35162759912894603
149,0.2829826142056935,0.3500666076514926
150,0.2867418509621596,0.2690445539513711
151,0.2827115699621557,0.29908034983699816
152,0.2577080218097953,0.3018178696560124
153,0.26130073509549706,0.28264047341238246
154,0.2362794652757726,0.2814065840788089
155,0.28426075435512493,0.31055664793032345
156,0.2647236787312973,0.2666949372990599
157,0.27497485171942326,0.2953340051423613
158,0.2899308376094828,0.29924859801161385
159,0.2649892871546937,0.29715658613523077
160,0.635718153661924,0.9691990125272381
161,0.5984546676686018,0.9452201771842951
162,0.6629368079736917,0.9780934092046875
163,0.6543761622915863,0.931990444923222
164,0.6478597817650615,0.9911632689738948
165,0.6529604278476138,0.9434944858468971
166,0.6593549667447346,0.9919210262189124
167,0.6490088503152619,0.9789119960551764
168,0.6595465372536825,0.9729084273131786
169,0.6347220564767369,0.9558843164031794
170,0.3668793287229061,0.5525072553783267
171,0.3569621222551223,0.5751518743608393
172,0.39566952781597264,0.5735562280887513
173,0.3797939186636927,0.6134266330689149
174,0.38453899505411654,0.5789016134396714
175,0.41024308865678083,0.5735116147208652
176,0.39334819655107106,0.5895347356050145
177,0.373826184749705,0.6112755208661399
178,0.4475142626406739,0.5977907258817514
179,0.41560419675599347,0.6169271307138572
180,0.7013748315703094,0.9558089227461923
181,0.7074731101282878,0.9224996174561143
182,0.6892139397374933,0.9641334803930911
183,0.7128059737831439,0.9662872048998467
184,0.6693164651989323,0.9636210793740106
185,0.7289471024254651,0.9490220308792112
186,0.6887139040374516,0.9583118105530583
187,0.6905006537871535,0.9599163415230961
188,0.7269492216427733,0.9541226478874958
189,0.752984246101333,0.986627928312966
190,0.7426786946482072,0.5825063860654166
191,0.757562238144125,0.5524643488473766
192,0.7280277377803298,0.5710724465322663
193,0.7480323985190358,0.5959699495969087
194,0.7361044804456757,0.5946727516172438
195,0.7131728229857842,0.5978619492571495
196,0.7359004529432844,0.6076338348255351
197,0.7522068133573347,0.660184126606513
198,0.7438203967539212,0.6246471749804419
199,0.7193998277154742,0.6432569764338527
200,0.67244773580714,0.4753781740451318
201,0.644843116664905,0.47143742651424575
202,0.6905931064640546,0.5109793017436745
203,0.7021345311573354,0.5226921055137794
204,0.6879404636813896,0.5713666731611307
205,0.7148126527614805,0.5736340560255433
206,0.7058963633898403,0.5925673637122135
207,0.7099316180833011,0.5838432985799883
208,0.7600528129195772,0.6150492575372142
209,0.731448127200049,0.6474552696170763
210,0.30016756959659696,0.5850717257364713
211,0.27380454505181206,0.5625401876534931
212,0.27595118681530084,0.6021758618233741
213,0.3070952181906209,0.5925305040966754
214,0.2972936054829795,0.6216651560937869
215,0.3036329922066402,0.6180954155933444
216,0.2914621684279339,0.6402760740944977
217,0.3083364964044832,0.6328243771392265
218,0.3093572080750292,0.6691830608561175
219,0.3562229071706092,0.7037214378048873
220,0.4095799132211916,0.368183011738735
221,0.40876285052510675,0.3298472763646632
222,0.38009612645302115,0.3451582713659947
223,0.41754865241206635,0.3246644849377877
224,0.41592601224526804,0.35549936780401953
225,0.39783514557376576,0.3430848910350184
226,0.4327651043555914,0.3404099725949196
227,0.4049682791726053,0.38561763943899396
228,0.43194430259059957,0.32211739000084594
229,0.4225513291299647,0.3826660328463512
230,0.2824939036804541,0.3972094562676343
231,0.21249578587707502,0.423703375108256
232,0.24325297764842896,0.42378942513561907
233,0.24197236559372906,0.4411005401495547
234,0.21617185089398794,0.4707270898361221
235,0.23352257054875858,0.46590700201773516
236,0.23798478387239166,0.4737763652053977
237,0.29061447940959007,0.4700080995323146
238,0.27807167003070754,0.4183426754104529
239,0.21197687897635056,0.42199511902723985
240,0.2540920021998524,0.5867776187243816
241,0.2594982705401306,0.5943400214690189
242,0.23189862074426157,0.5976996623836297
243,0.23047216072009158,0.6225999451463743
244,0.24596157834082666,0.65415113551249
245,0.23008810032332064,0.6364004114635404
246,0.19298722758744583,0.6253209413896325
247,0.2155854220545781,0.6511087610987416
248,0.2136786148018654,0.6450200395461801
249,0.24777378107097422,0.653529294300747
250,0.25619256172082794,0.3265946557202335
251,0.2679528972346228,0.3245563940874847
252,0.2779174143525446,0.38491725656356696
253,0.28027996146746115,0.33731941112496755
254,0.22725922771489537,0.3641932477453268
255,0.2885395756255332,0.37191203366752007
256,0.20947381123313547,0.40009109516658886
257,0.25147201462520713,0.3963987216229029
258,0.2576315297357936,0.3939042821826545
259,0.24082522863862776,0.38933719050660354
260,0.4412385627027459,0.8697248829911688
261,0.516275630914306,0.8496796097212806
262,0.5064084053210274,0.8862218358167404
263,0.5301197291717874,0.8963334155020999
264,0.5426470692255836,0.8960733237017331
265,0.5331153096860591,0.8699701854600819
266,0.58707221578236,0.8916234064327212
267,0.5401086735704129,0.8856309228595544
268,0.5582800749804658,0.9019350864943037
269,0.5863112027100543,0.8877483363077996
270,0.31724743758392826,0.19313625354778535
271,0.28219765528175006,0.19114337340439402
272,0.297595396834748,0.2170615183319979
273,0.3047872528134104,0.213956147177934
274,0.25216168731240207,0.22780899501349589
275,0.2965675588225885,0.21635684218485335
276,0.26593058293676786,0.1987140847082594
277,0.28974902203690767,0.23265810043822902
278,0.31455363946244314,0.18524785210396183
279,0.2885209193927342,0.2156096436793067
280,0.6064096965933977,1.0296388445576408
281,0.65855625763193,1.0332930673365095
282,0.623271291141781,1.0128212585263554
283,0.6618664646154536,1.0258566424453488
284,0.6687658513404162,1.0410618516503687
285,0.6611368066902392,1.0353431239308792
286,0.6357254770006676,1.0125558580977199
287,0.6411429872288059,1.0225355085438397
288,0.6890626027453743,0.9856089558213319
289,0.6977816054408835,1.0374994905321693
