3.707710342112456869e-01,6.374390306902089076e-01
3.784272532462380489e-01,6.405835763413658679e-01
3.862777596327775509e-01,6.437077688942232090e-01
3.943144667327159736e-01,6.468182946759882812e-01
4.025281717370042811e-01,6.499218894516727296e-01
6.407427158546168400e-01,7.975874346012483684e-01
6.452987970492125580e-01,8.016178601336385601e-01
6.497689646156148413e-01,8.056330778223952382e-01
6.541522704951128198e-01,8.096311127124282692e-01
6.584479346614759976e-01,8.136099638815730284e-01
4.488524405193676792e-01,6.630636666587109707e-01
4.556166032765780471e-01,6.668828723020182592e-01
4.624272196722647998e-01,6.707125277090282278e-01
4.692774106308605919e-01,6.745548561223041473e-01
4.761601318007371297e-01,6.784119999101232423e-01
7.751013906019501576e-01,9.249078021453555065e-01
7.765596440281583579e-01,9.285655949332325410e-01
7.779357676452678394e-01,9.320881544861578938e-01
7.792340123211609626e-01,9.354762945020096421e-01
7.804584520252113577e-01,9.387312729271499734e-01
2.157528470600611481e-01,5.303510662225517924e-01
2.170888336251829698e-01,5.369460019223428748e-01
2.185345297292564659e-01,5.433595385292118163e-01
2.200983131439848417e-01,5.495789985174333037e-01
2.217890909915204989e-01,5.555939323866836421e-01
7.365874480125009782e-01,9.086191384436111962e-01
7.384798730125841093e-01,9.109976101180573549e-01
7.403221033392277661e-01,9.133303782254531544e-01
7.421150979362314271e-01,9.156175135671601462e-01
7.438598199776838005e-01,9.178591292889144437e-01
3.881485977022489653e-01,6.423171254974306965e-01
3.958747604878475324e-01,6.455739899780521540e-01
4.037612248354410238e-01,6.488226587707970339e-01
4.117988047539327678e-01,6.520691437536808577e-01
4.199774204174657743e-01,6.553194656806765606e-01
2.348541580187289979e-01,4.569387270210532037e-01
2.365166883603060655e-01,4.614628075046982025e-01
2.382531530418218746e-01,4.660220778027174271e-01
2.400663198283012334e-01,4.706120009901464396e-01
2.419590097953719932e-01,4.752279801840372242e-01
4.055470779901352296e-01,6.552425686793286186e-01
4.158381309728800823e-01,6.576351383763374692e-01
4.263487633590326009e-01,6.600591067049577099e-01
