ID,TIME,feat1,feat2
0,56.340559128779944,0.26938370743926365,0.466165253430068
0,56.840559128779944,0.26278754627611595,0.46105420789560936
0,57.340559128779944,0.25289140249797576,0.4405073740766474
0,57.840559128779944,0.2714187952691275,0.4622055936580188
0,58.340559128779944,0.26138097984881203,0.4774367049849733
0,58.840559128779944,0.25203148065263536,0.48888131338704555
0,59.340559128779944,0.24122311896848275,0.509844915834199
0,59.840559128779944,0.2699493690854041,0.5044167482487437
0,60.340559128779944,0.268109432572062,0.5301137745300623
0,60.840559128779944,0.260285852574145,0.49927757858113764
1,93.0241443815012,0.7736623058554453,1.0087460851098469
1,93.5241443815012,0.8045340479451533,0.9754689801922063
1,94.0241443815012,0.7897528672033303,1.0293200711843444
1,94.5241443815012,0.7966404487926371,1.0051621925658425
1,95.0241443815012,0.7916002652917095,1.0054851083999987
1,95.5241443815012,0.7977354938715481,1.003511705089089
1,96.0241443815012,0.7942518469204121,0.9881809058427086
1,96.5241443815012,0.799334168815123,0.9927631248307738
1,97.0241443815012,0.8015975796080002,0.9879825523090662
1,97.5241443815012,0.8001676666781671,1.0075433977596044
2,54.723031928797326,0.28518120470690755,0.4149601364087906
2,55.223031928797326,0.24364801033433797,0.42863620954493886
2,55.723031928797326,0.3013029633270159,0.4581519356120701
2,56.223031928797326,0.2668442622329712,0.47134259648964166
2,56.723031928797326,0.2776621255167457,0.48239020043517217
2,57.223031928797326,0.2951080268159786,0.5121516354391299
2,57.723031928797326,0.3073146435759113,0.528748140224004
2,58.223031928797326,0.331042948623005,0.5425452782220239
2,58.723031928797326,0.321095679248375,0.5799572183736816
2,59.223031928797326,0.34412469384844835,0.5721317247199105
3,63.28306778938867,0.5060477022073286,0.6341340685196825
3,63.78306778938867,0.5151232410472502,0.6235908683999131
3,64.28306778938867,0.5390585362444468,0.6711246292757242
3,64.78306778938867,0.5307454245794913,0.6621699460050322
3,65.28306778938867,0.5158344056577039,0.6396472787936165
3,65.78306778938867,0.5129688269101544,0.6585314623009252
3,66.28306778938867,0.5355439279167261,0.651460147939377
3,66.78306778938867,0.5368501792854937,0.6408331662658455
3,67.28306778938867,0.537817599987823,0.6481663422059907
3,67.78306778938867,0.5433495490028082,0.6718954359234096
4,61.10848281026163,0.3027369669884103,0.4002438810032732
4,61.60848281026163,0.30498884317389663,0.40065050136313374
4,62.10848281026163,0.31853946756342644,0.43428708771770447
4,62.60848281026163,0.3482547850481112,0.45605981049245475
4,63.10848281026163,0.353363834866354,0.4718180112424025
4,63.60848281026163,0.36067889792160335,0.5188442380952563
4,64.10848281026162,0.36429788926471307,0.5217416232740545
4,64.60848281026162,0.3808214096923164,0.5389164464657097
4,65.10848281026162,0.3782166891028852,0.5437561158638233
4,65.60848281026162,0.37310949320639103,0.560641563178751
5,72.74407090257668,0.5273401299764207,0.6560620485839296
5,73.24407090257668,0.5437551414663911,0.7105153687139335
5,73.74407090257668,0.5756705462829173,0.7348431357805438
5,74.24407090257668,0.5582120454778317,0.7226846467508826
5,74.74407090257668,0.5813474289382476,0.7540965384837506
5,75.24407090257668,0.6012980088232284,0.7702784796491373
5,75.74407090257668,0.6066891483892451,0.7945078359471285
5,76.24407090257668,0.6119853394047831,0.8665052241894191
5,76.74407090257668,0.6568704927426429,0.8147042069922579
5,77.24407090257668,0.6390543465751809,0.8595828959934434
6,78.99428721935202,0.5101643180645058,0.6558825926365548
6,79.49428721935202,0.5091342206316946,0.6450956978396116
6,79.99428721935202,0.54017531688013,0.6761177185515528
6,80.49428721935202,0.5107237681524497,0.6742888071527215
6,80.99428721935202,0.5387138403446269,0.6421295671106882
6,81.49428721935202,0.5573384875404916,0.6584046413052824
6,81.99428721935202,0.5339587532312202,0.672388654885692
6,82.49428721935202,0.5755349601451688,0.6231964825960455
6,82.99428721935202,0.55154716701211,0.6818114305698914
6,83.49428721935202,0.5568439092512129,0.6696987762261988
7,91.723082786518,0.6796793703795935,0.991582745316333
7,92.223082786518,0.7235669575131372,0.9965666907219768
7,92.723082786518,0.7104791972600448,0.9784149025779304
7,93.223082786518,0.7193077009479448,1.0278105256828667
7,93.723082786518,0.7293252823773608,1.0133972587134707
7,94.223082786518,0.7232292374574938,1.0082487588508051
7,94.723082786518,0.7454849037818702,0.9777744390609607
7,95.223082786518,0.7435748919161345,1.0213162021071294
7,95.723082786518,0.7345888254764497,1.0004981945293812
7,96.223082786518,0.7709652929933278,1.000925808395745
8,93.34615781152957,0.7472225119050832,0.9979393298667455
8,93.84615781152957,0.7475295197127027,1.014604591539125
8,94.34615781152957,0.7401078027790499,0.999347129466386
8,94.84615781152957,0.7503475923501903,1.013530535501505
8,95.34615781152957,0.7799226901483135,1.0257346608453033
8,95.84615781152957,0.762069121898407,1.0009334891642958
8,96.34615781152957,0.7566982927289588,0.9815784315458436
8,96.84615781152957,0.7750018705380652,1.006994832707088
8,97.34615781152957,0.774752028900066,1.0232327705021904
8,97.84615781152957,0.7579030760569481,1.0110493962912614
9,56.74475929342312,0.31263635599390344,0.2663846713427178
9,57.24475929342312,0.29840800405766615,0.2903557353248394
9,57.74475929342312,0.2740832378187933,0.2966204140172197
9,58.24475929342312,0.32517976604205573,0.30546731084317047
9,58.74475929342312,0.31340245430265357,0.29099694519304165
9,59.24475929342312,0.316623918906971,0.287032682362363
9,59.74475929342312,0.32167008673322095,0.3257639931379932
9,60.24475929342312,0.34838277941346063,0.2746570675478831
9,60.74475929342312,0.3630410966410952,0.3113742236129625
9,61.24475929342312,0.3790131204114486,0.2858601553735648
10,62.73127502266143,0.6118750244159538,0.684246035464423
10,63.23127502266143,0.5922909263599008,0.6751982644395638
10,63.73127502266143,0.6220476965533479,0.698376603097997
10,64.23127502266144,0.5919066888657423,0.6646430184065182
10,64.73127502266144,0.6032967315103122,0.694702506838716
10,65.23127502266144,0.6104358275487358,0.7085767975314186
10,65.73127502266144,0.6336924798330027,0.7161730797407496
10,66.23127502266144,0.6219998795080007,0.6791830565244568
