,xi,tau,source
0,-0.339360872465666,79.37770137386602,-2.715920365777236
1,0.5412219648367037,55.01870563242379,-4.078884965870264
2,0.8343967186076287,59.94926223710567,1.8151786567353025
3,-0.6649942571860142,65.10798131973107,14.936436477381683
4,-0.3876172266151373,52.68999250565757,15.048298694477557
5,-0.7273834468143421,64.64271632623098,-13.553782564608564
6,0.25725726087386985,86.87351896171421,-3.401426301311198
7,-0.03813692614235107,81.18914356965743,14.164804011648787
8,-1.609154767387684,80.40045427518717,-8.47798996960832
9,0.4567465105880571,76.47158716392572,-5.680285271842013
10,-0.04426215583974453,79.11850118068955,10.575867591899364
11,-0.3762377384768039,67.74172557113305,5.256787401375073
12,0.49715557657696835,78.2052041994826,-1.9717375845996763
13,0.6519568495861573,59.52556983357289,9.742291785493416
14,-0.11631478897398988,64.02120404613203,18.42817045253352
15,0.6437050986102277,82.04933722128396,2.8520862521464685
16,0.47812381994847825,87.72459626974485,1.600413741808171
17,0.16627163506389198,74.63285976897492,-6.50596444318179
18,0.13446299587204363,60.182833953638024,-6.2749040007630255
19,0.43210156242559344,71.30760417892314,-12.43449339379637
20,-0.17284571710320537,81.52890519315338,8.025790110330394
21,0.2204165538615249,79.88812474000001,-7.516956123382358
22,-0.015876920081654828,70.91247947216146,10.04060493593782
23,-0.5931180451995777,79.45677426007674,0.5476601325482738
24,-0.6235466357273868,65.74588251019883,-16.628518092618513
25,0.7171470161427002,77.01667301931265,8.298616878369192
26,-0.2377494808911707,67.8501639387791,10.75304277788457
27,-0.5981662653875152,71.10359728419293,19.292092039245002
28,0.4265697529226806,52.41643074726936,-8.028791092967445
29,0.18771081917633092,64.90579005861665,5.890410228889932
30,0.07653832021430862,45.10329441897587,-9.08734750418368
31,-0.6289350283620088,70.07953462586264,-7.002345437933193
32,-0.38399750892764734,75.81807583254174,1.0128062340911566
33,0.4138851781658481,58.29358057087552,2.9990383060029253
34,-0.7280359721742033,74.06309828563157,-0.6315291820700306
35,-0.32909109146590654,67.5320155975347,-2.962246302748339
36,0.6433885407242154,72.53116657469381,-9.470897742115799
37,0.65935755904696,84.12472727461811,-4.562641346485273
38,0.5267987920336005,88.06721745696636,8.83865834668907
39,0.011699962202576237,68.85265743172967,-1.3289043182969242
40,0.2738371889438335,60.77043656028838,-0.0631295916567492
41,0.4170368558293569,65.77053075999092,20.436378273772064
42,-0.05405334583521464,79.80409260259688,-12.522404633181228
43,-0.5304663771228608,77.59585863639894,-10.837445572933557
44,-0.6803975874883361,69.23816098256529,4.612499030823561
45,-1.1433450851339644,66.2295631273712,-18.349524956251525
46,0.14673660994957355,80.4992654198131,-1.4591890499293667
47,-0.0687526030444983,59.08179859214709,9.122592950377857
48,0.8499080554675614,65.79371712022194,4.611098325694816
49,0.22290133310109625,74.29693486667873,28.706547694020642
50,-0.18398069878614096,83.87236862965834,-3.259064247862759
51,-0.32420210854183745,66.54419475095112,-2.630286186444375
52,-0.4661675375505876,75.47408070452497,1.34477161616008
53,0.575515548759358,74.030328292768,-5.684008416942339
54,0.3629820257875944,70.1536486761117,-11.83577386732178
55,0.2828921294871276,49.22807782105498,-12.146419084547308
56,0.06693399234530287,73.55543375254267,-18.357238254494018
57,-0.2434952922583907,79.8963969101645,-15.040231527780204
58,-0.17218338494506222,86.26303243855824,2.4277079081958934
59,0.05918613176075555,69.12237790875098,-11.122925302189993
60,-0.06539416587798615,62.68466200362661,3.583024527615903
61,-0.28032418445961593,54.63227919871633,22.11510890135198
62,0.2309483418325913,76.87210013874733,-1.4797820328107867
63,-0.19149660325654375,67.36592952108163,1.08787653989475
64,-0.41962376015198927,52.77177467108805,-8.278754968738943
65,-0.17997484840900593,54.06885896174174,21.51401077887467
66,-0.1873040042710065,47.109001352513026,13.92179347020156
67,-0.3747947815434394,67.75202140874588,-4.8866877831328415
68,0.5012058582755972,69.2689686115333,20.936067618716354
69,0.2398026140836709,66.63214506790686,7.015159600280097
70,0.7086943188085494,70.42467392163778,-10.751730642581993
71,-0.5980999507884547,57.0712277484612,-13.589942162497152
72,0.6372897786476253,60.41310972709064,3.347727480237719
73,-0.6369619562406916,79.8141827227471,12.005202541705955
74,-0.11326752200081953,64.42053912946942,10.78706427213585
75,-0.17989167911720422,78.57567300527427,3.870031759032276
76,-1.024177499629791,79.23710023917488,-12.03325680539425
77,0.6847587825993106,71.22818380613961,10.287351050587304
78,-0.5283405670219405,63.52816411376329,9.322718963127542
79,-0.3721801495347036,67.41489208913082,3.3883199439124883
80,-0.11243402532247293,74.87736149761693,-18.810547459410266
81,-0.11298770214017838,52.97521927391986,-5.510215406837576
82,0.4558237546312646,87.2401623623666,5.1679269997495325
83,0.6120868747228841,70.3357748463581,14.269504283604938
84,0.20686261397728622,72.89906216299813,14.214259657701454
85,-0.17529327873693049,59.97064359320177,-8.626987417549532
86,-0.6034108932453339,81.63990104452911,-8.670981228629298
87,-0.048819183220122374,85.57434819751914,21.7819725669983
88,-0.05007336790690778,68.45321968163925,-2.85159453322656
89,0.5699241960789518,81.81015953778407,-1.5856319651447517
90,0.1928250219230576,66.46806437130233,10.966190393114685
91,0.5870941218753848,43.303061908854644,22.416482442833377
92,0.2942546916247526,74.48990079300073,-3.7052208759558787
93,-0.7834455666907192,72.14231976592315,-7.803204353326118
94,0.38361772173832914,71.59403733010289,11.959189854905146
95,-0.37273264934056305,54.742219658311484,-16.658551292260853
96,0.24316564600442506,81.4604902611716,-1.4833286607500882
97,-0.5883949403239387,61.47555574004933,13.945806326568366
98,-0.19910982077974115,73.82928955134508,-12.151859926285828
99,0.5702364226183131,69.71735843580704,-0.9991692545599761
100,-0.8149819183501494,60.9775507566888,-4.2158675225300986
101,0.5149668195145867,74.71827243137042,10.223687380158603
102,1.1359122896408693,77.8534947007571,-3.471570750220434
103,-1.1120623895034973,80.18876263708424,-12.902194290265559
104,-0.08718539798161777,91.77620147776732,12.565125797091534
105,0.2286855901317452,82.147270030824,-0.0753869501443428
106,-0.47160547336177294,89.05449229099217,4.770040772824154
107,-0.40369424372280494,63.26202777953973,9.492383522432956
108,0.13214453508455393,59.83676802292122,-9.517500159514725
109,1.083731357994435,82.680528383086,10.767027461641256
110,-0.5844442502077252,58.23204550041075,-3.1001864729196966
111,-0.483538029591611,81.09268679392144,11.330291383286532
112,0.10207237098934795,63.73245128224122,-3.4397690963344747
113,-0.19391441626803532,69.6681788856058,2.786187995682809
114,1.333208818627064,64.49809262085203,0.6578065684660578
115,0.6264152396656525,76.62800863244435,-17.211974610674226
116,0.4110065433176559,89.19800512843244,13.425263622322639
117,1.0732487471336563,71.91855702285137,-6.518974668968651
118,-0.7172542757204005,64.52404437697766,-2.360719868015231
119,0.40571841414523113,102.12258778971412,5.115607873696022
120,-0.1657174449890895,70.49531992499817,-0.3557751150969258
121,-0.4307818598403436,68.76890206819694,20.518875316134327
122,0.2508125461986237,65.52655573376774,9.042111017137989
123,-0.6151704915968356,58.42539499803198,5.77635646882192
124,-0.1885336693857707,59.75110851709088,10.10817594273865
125,0.26480089045394956,59.367823108917655,-5.66906321985938
126,-0.08819260625485398,68.8076079337721,15.115955941798928
127,0.8146435658240818,61.04165930196271,1.209488745949791
128,-0.5658720099629013,48.460555904589285,-0.1774302382499909
129,0.28567791853297475,85.00776023846961,-4.518088071653587
130,0.5144568680643375,67.66024449241914,-2.1396009064432437
131,1.1765480163461073,69.50483761012185,16.320966513406738
132,-0.35387224225338837,92.7218135569463,-8.536424883215663
133,-0.24928435701643817,67.12993213567646,9.2281550331197
134,0.7798439394700183,78.17161687533728,-13.432046436042985
135,-0.1616135023452559,71.85149794482948,-1.7249648131713824
